département;canton;commune;x;y;UN_Mot;HOMME_Mot;NE_Mot;AVAIT_Mot;PAS_Mot;QUE_Mot;DEUX_FILS_Mot;FILS_Mot;LE_Mot;PLUS_Mot;JEUNE_Mot;QUE_E2_T11_Mot;DIT_Mot;À_Mot;SON_Mot;PERE_Mot;TEMPS_Mot;QUE_1_T12_Mot;JE_SOIS_Mot;MON_Mot;MAITRE_Mot;ET_QUE_J_AIE_Mot;AIE_Mot;DE_L_Mot;ARGENT_Mot;QUE_E_T13_Mot;FAUT_Mot;QUE_T13_Mot;JE_PUISSE_Mot;ALLER_Mot;ET_QUE_JE_VOIS_Mot;JE_VOIE_Mot;DU_Mot;PAYS_Mot;PARTAGEZ_Mot;VOTRE_Mot;BIEN_Mot;ET_DONNEZ_MOI_Mot;DONNEZ_Mot;CE_Mot;DOIS_Mot;AVOIR_Mot;OUI_Mot;MON_Mot.1;COMME_Mot;VOUDRAS_Mot;ES_Mot;UN_MECHANT_Mot;MECHANT_Mot;SERAS_Mot;PUNI_Mot;PUIS_Mot;OUVRANT_Mot;TIROIR_Mot;PARTAGEA_Mot;FIT_Mot;DEUXF_Mot;PARTS_Mot;EGALES_Mot;PEU_Mot;JOURS_Mot;APRES_Mot;LE_Mot;MECHANT_Mot;ALLA_Mot;DU_Mot;VILLAGE_Mot;EN_Mot;FAISANT_Mot;FIER_Mot;SANS_Mot;DIRE_Mot;ADIEU_Mot;A_Mot;PERSONNE_Mot;QUE_E1_T23_Mot;TRAVERSA_Mot;BEAUCOUP_Mot;LANDES_Mot;BOIS_Mot;RIVIERES_Mot;DANS_Mot;UNE_Mot;GRANDE_Mot;VILLE_Mot;OU_Mot;DEPENSA_Mot;TOUT_Mot;SON_Mot;ARGENT_Mot;BOUT_Mot;QUELQUES_MOIS_Mot;MOIS_Mot;VENDRE_Mot;SES_Mot;A_UNE_Mot;VIEILLE_Mot;FEMME_Mot;POUR_ETRE_Mot;ETRE_Mot;VALET_Mot
Tarn-et-Garonne;Canton de Valence;Lamagistère;0.8244444;44.1258333;un;omé;n;abio;NA;qué;dus;fils;lou;maï;jouyné;NA;diguet;à;soun;paï;tens;qué;chosqui;moun;mestré;é;axi;d;arzen;NA;cal;qué;posqui;ana;é;besqui;dé;païs;partaxas;bostré;bé;é;doun;so;dibi;abé;ouï;moun;coumo;bouldras;cés;un;maïçant;saras;punit;apéï;dierbiguet;tiret;partaxet;fasquet;dios;pourciouns;pareillos;paou;zours;aprep;lou;maïcant;anguet;del;bilaxé;en;fan;fier;san;diré;adiou;à;digun;ø;traberset;bien;landos;bosquis;ribiéros;dins;une;grando;bilo;oun;despenset;tout;soun;arzen;bout;quouqués;mézés;bendré;sas;NA;biello;fenno;per;estré;baïlet
Tarn-et-Garonne;Canton de Valence;Montjoi;0.9208333;44.1975;un;homé;n;abio;NA;qué;dus;fils;lou;pus;xouïné;NA;diguèt;à;soun;paï;téns;qué;siosqui;moun;mèstré;et;axi;d;arxént;NA;cal;qué;posqui;ana;et;béxi;dé;païs;partaxas;bostré;bé;et;douna;so;dibi;abé;o;moun;coumo;boudras;sès;un;maïssant;saras;punit;apéï;dierbiguet;tirét;partaxèt;fasquèt;dios;pars;égalos;paou;xours;aprèp;lou;maïssant;anguèt;dél;bilaxé;én;fan;fier;sans;diré;adiou;à;digun;ø;trabéssèt;pla;landos;bosqués;ribièros;dins;uno;grando;bilo;oun;déspénsèt;tout;soun;arxént;cap;quouqués;mézés;bendré;sas;NA;bieillo;fenno;pér;èstré;baïlét
Tarn-et-Garonne;Canton de Valence;Perville;0.8805556;44.1813889;un;hommé;n;abio;NA;qué;dus;fils;lou;pus;xouyné;NA;diguèt;à;soun;pay;ten;qué;siosqui;moun;mèstré;et;axi;d;arxen;NA;cal;qué;posqui;ana;et;betxi;dé;païs;partaxas;bostré;bé;et;dounas;ço;dibi;abé;oui;moun;coumo;boudras;sès;un;mayssan;séras;punit;apèy;dièrben;tiret;partaxèt;fèt;dios;pourtious;égalos;paou;xours;aprèp;lou;mayssan;anguèt;dél;bilaxé;en;fan;fier;san;diré;adiou;à;digun;ø;trabésait;pla;landos;bosqués;ribièros;dins;uno;grando;bilo;oun;despensèt;tou;soun;arxen;cap;caouqué;més;bendré;sas;NA;bieillo;fenno;per;èstré;baylét
Tarn-et-Garonne;Canton de Valence;Saint-Clair;0.946975081506587;44.1634023744146;un;omé;n;abio;NA;qué;dus;fils;lou;pus;tzouïné;NA;diguèt;à;soun;paï;tens;qué;siosqui;moun;mèistré;è;atzi;d;artzén;NA;cal;qué;posqui;ana;è;bétzi;dé;païs;partatzas;bostré;bé;è;dounas;so;dibi;abé;oui;moun;coumo;boudras;sès;ün;maïssan;saras;punit;NA;durbïn;tirét;partatzèt;fasquèt;dios;pourtious;égalos;paou;tzours;aprèp;lou;maoubès;anguèt;dél;vilatzé;én;fan;dièr;sans;diré;adïou;à;digün;ø;trabersèt;planos;landos;bosqués;ribièros;dins;uno;grando;bilo;oun;déspénsèt;tout;soun;artzén;bout;caouquis;mézés;béndré;sa;NA;bièillo;fénno;pér;èstré;baïlét
Tarn-et-Garonne;Canton de Valence;Valence-bis;0.894230163135759;44.1200969551067;un;hommé;NA;abio;NA;NA;dus;fils;lou;pu;jouéné;NA;diguait;à;soun;pay;téns;qué;chosqui;moun;maistré;et;atsi;d;argén;NA;cal;qué;posqui;ana;et;bétsi;dé;païs;partatsas;bostré;bé;et;dounas;ço;dibi;abé;oh;moun;coumo;boudras;sais;ün;maïsan;siras;punit;apuy;oubriguait;tirét;partatsait;fasquait;dios;pourtiouns;égalos;caouqués;jours;aprèp;lou;maïsan;anguait;dél;billatsé;én;fän;fier;sans;diré;adiou;à;dingun;ø;trabairsait;pla;landos;bosqués;ribièros;dins;une;grando;billo;oun;déspénsait;tout;soun;argén;bout;caouqués;més;béndré;sas;NA;NA;NA;pér;èsté;baylet
Tarn-et-Garonne;Canton de Valence;Valence;0.8902778;44.1111111;un;homé;n;abio;NA;qué;dus;drollés;lou;maï;jouéné;NA;diguèt;à;soun;paï;téns;qué;chosqui;moun;mèstré;et;atsi;d;arjén;NA;qual;qué;posqui;ana;et;besqui;dé;païs;partatsès;bostré;bé;et;douna;ço;dibi;abé;o;moun;coumo;boudras;sès;un̈;maïssan;siras;punit;apéo;oubriguèt;tirét;partatsèt;faquèt;dios;pourtiouns;égalos;paou;jours;aprèp;lou;maïssan;anguet;dél;bilatsé;én;fan;fier;san;diré;ré;à;digun̈;ø;trabersèt;pla;landos;bosqués;ribièros;dins;une;grando;bilo;oun;déspénsèt;tout;soun;arjén;bout;quaouqués;mésés;bendré;sa;an d;bieillo;fénno;per;estré;baïlét
Dordogne;Canton d'Excideuil;Excideuil-bis;1.04905941066804;45.3399614598898;un;ôme;n;oio;NA;mas;dous;firs;lou;pus;joùne;NA;disset;ò;soun;pai;tems;que;sio;moun;meitre;et;aie;de l;argen;NA;foùt;que;peusse;onâ;et;vèse;doù;poïs;partojas;votre;be;et;boillas;ço;dèvi;oiei;ô;moun;coumo;voudras;sès;un;meichont;siras;puni;oprès;drubi;tiretto;partojet;foguet;douas;parts;parièras;pau;jours;oprès;lou;meïchont;onet;doù;vilage;en;fà;NA;sons;dire;NA;ò;degun;ø;troverset;beùcop;londas;boueis;aigas;dins;uno;grondo;vilo;ounte;deipenset;touts;souns;argen;NA;quauqueis;meis;vendre;sous;ò d;veillo;fenno;per;esse;vâle
Dordogne;Canton d'Excideuil;Excideuil;1.0486302572322;45.337548197067;un;homé;n;ovio;NA;qué;doux;fis;lou;pus;joüné;NA;dissé;o;soun;paï;ten;qué;siayé;moun;meïtré;et;ayé;de l;arzen;NA;foü;qué;peuchi;onas;et;veyé;doü;paÿs;partozas;votré;bé;et;dounas;ço;dévi;oveï;o;moun;coumo;voudras;sés;un;meichon;siras;puni;oprès;drubi;tiretto;portozé;fogué;douas;pourtioüs;poriéras;quauqueïs;zours;oprès;lou;meichon;quitté;NA;villauzé;en;fas;fier;sons;diré;odioü;o;dégu;ø;troversé;beüco;londas;boïs;riviéras;dins;no;grando;viloo;ounté;deipensé;tout;soun;arzen;bout;quauqueïs;mëis;vendré;sas;o d;vieillo;fenno;per;esse;valé
Dordogne;Canton d'Excideuil;Génis;1.1624565;45.3259904;un;homè;n;adio;NA;ma;dou;fiss;lou;pu;zaonè;NA;dissè;ô;soun;paï;tin;què;chio;NA;meïtrè;è;aïe;dè l;arzin;NA;sao;què;peutsè;ôna;è;vedzô;dô;poyi;partoza;votrè;bè;è;douna;cho;NA;NA;vô;moun;coumô;voudras;ché;un;meitchon;chiras;puni;NA;drubiguè;tiroir;partôzè;fôguè;douas;parts;eiguôlas;pao;zours;ôprès;lou;meitchon;nônè;dao;villagè;in;fa;fier;chon;dirè;âdïou;ô;dèggun;ø;trôversè;béico;londas;bouïs;riviéras;di;unô;grondô;villô;ountè;déipînsè;tou;choun;arzin;bout;caoquè;meï;vindrè;cha;ô d;vieillô;finnô;NA;NA;valet
Dordogne;Canton d'Excideuil;Preyssac-d'Excideuil;1.1031224;45.3375042;un;hômè;n;ovio;NA;nouma;dous;firs;lou;pû;zoounè;NA;dichè;o;choun;paï;tén;què;chaïè;moun;mèïtrè;et;aïè;dè l;arzén;NA;foou;què;peussè;onâ;et;véjè;doou;poï;partozâ;vôtrè;bè;et;dounâ;cho;dèvi;ovèï;oui;moun;coumo;voudrâ;ché;ün;méïsson;chirâ;puni;oprès;drubont;tiroir;partozè;foguè;douas;pourchéous;èïgolas;paou;zours;oprès;lou;mèïsson;onè;doou;vilazè;én;fajon;fier;chon;dirè;odéou;o;dégün;ø;troverchè;béouco;londas;bouèïs;riviéras;dïn;uno;grondo;vilo;onté;dèïpénchè;tout;choun;arzén;bout;quaouquèïs;mèïs;véndrè;NA;o d;vieillo;fénno;per;étrè;vâlè
Dordogne;Canton d'Excideuil;Saint-Germain-des-Prés;0.9912891;45.3419501;ün;homé;n;ovio;NA;qué;doux;fils;lou;pu;jonei;NA;dissé;o;soun;païs;teimps;qué;sio;moun;meytré;et;adié;dei l;argein;NA;fos;qué;peussé;ona;et;vaijé;daus;poys;partogea;vautrai;beis;et;dounas;ço;daivès;oveis;os;moun;coumo;voudras;sé;un;maichon;sira;puni;apréquo;drubon;tiroir;partogei;foguei;douas;pourcis;eigolas;quaucai;jours;oprais;lou;maïsson;onei;do;villageis;ain;foson;fier;sons;direy;odi;ô;dégun;ø;troversei;beïco;londas;bouais;aïgas;dins;uno;grondo;villo;untei;deipinseit;tous;soun;argin;NA;quauquei;meïs;veindrais;sas;ô;vieillo;feinno;peir;aîtré;valeis
Dordogne;Canton d'Excideuil;Saint-Jory-las-Bloux;0.9665802;45.3625982;in;hommé;n;aïe;NA;qué;dou;fis;lou;pu;juiné;NA;dit;à;soum;paeix;tin;qué;sazo;mon;meixtré;et;aeix;de l;arzin;NA;faou;qué;poudé;alla;et;vige;dou;païe;partaza;votreix;bé;et;douna;so;deix;aneix;o;mon;coume;voudras;sais;in;meissant;seras;puni;pouïs;dourbant;tiretto;partaza;fagué;doua;pourtious;pariéiros;paon;zours;après;lou;mouas;ané;doou;villajeix;in;fasant;fier;sans;diré;adiou;à;persouné;ø;traversa;beuco;landas;boueix;riviéros;dino;no;grando;villo;inté;dépinsait;tout;soun;arzin;bout;caouquémeix;meix;vintre;sa;ei;vieillo;feino;péré;étré;valeix
Dordogne;Canton d'Excideuil;Saint-Martial-d'Albarède;1.0330994;45.3257572;un;homé;n;ovio;NA;ma;dou;fils;lou;pu;tzoïné;NA;dissé;o;soun;paï;tén;qué;sio;moun;meïtré;et;ayi;dé l;arzzén;NA;foou;qué;pezzi;ona;et;vézzi;déou;poyi;portozza;votré;bé;et;douna;ço;dévi;oyéï;o;moun;coumo;voudra;sé;un;meïzzon;sira;puni;opré;drubi;tiroir;portozzé;fogué;doi;pourciou;poriéra;paou;tén;opré;lou;moauvé;oné;déou;vilazzé;én;foson;fier;son;diré;odiou;o;dégu;ø;troversé;béouco;londa;bouéï;riviéra;di;uno;grondo;villo;ounté;déïpénsé;tou;soun;arzzén;bou;cooucu;méï;véndré;sa;o d;vieillo;fenno;per;êtré;vâlé
Dordogne;Canton d'Excideuil;Saint-Mesmin;1.2052684;45.352683;un;homé;n;avio;NA;noumas;dous;fils;lou;pus;zooüné;NA;disset;à;soun;paï;teimps;qué;sios;moun;meïtré;et;ayé;dé l;arzein;NA;faoû;qué;peusso;ana;et;vejo;dooü;païs;partazas;votré;bé;et;dounas;sa;devis;aveï;oui;moun;coumo;voudras;sés;un;meïssan;siras;puni;après;drubant;tiréto;partazé;faguet;duouas;poursiüs;eïgalas;paoü;zours;après;lou;meïssan;anet;dooü;villazé;in;fâs;fier;seins;diré;adeü;a;dégum;ø;traverset;beüco;landas;boiës;riviéras;dis;no;grando;villo;anté;déïpeinset;tout;soun;arzein;bout;quaoüqueïs;meïs;veindré;sous;à d;vieillo;feinno;per;étré;vâlé
Dordogne;Canton d'Excideuil;Saint-Pantaly-d'Excideuil;1.0144205;45.316667;un;homé;n;ovio;NA;qué;dou;fils;lou;pu;jauné;NA;dissé;au;soun;paï;temps;qué;sio;moun;maîtré;et;ayé;dé l;orgent;NA;faût;qué;peusso;ona;et;veizo;deoû;poï;portoza;votré;bé;et;douna;so;débé;ovey;au;moun;coumo;voudras;sés;un;meichant;siras;puni;puis;dubrit;tiretto;portozé;foguet;doua;parts;poriéras;paoû;jours;oprès;lou;meichant;onet;NA;villagé;NA;fosiot;fier;son;diré;odiou;au;dégun;ø;troverset;tout plé;landas;boys;riviéras;dins;une;grando;villo;NA;deipenset;tout;soun;orgent;bout;quaûqué;méis;vendet;sas;au d;vieillo;fenno;per;eitré;valet
Dordogne;Canton de Brantôme;Agonac;0.74936;45.29233;unn;homè;n;ovio;NA;qué;dou;fi;lu;pu;joounè;NA;dichè;o;choun;paï;tim;qué;chio;moun;meïtrè;et;ayé;dé l;arzint;NA;foou;qué;pécè;ona;et;véjò;doou;poï;pertozà;votrè;bè;et;douna;cho;dévè;ovéï;o;moun;coumo;voudras;ché;un;méïchin;chiras;puni;NA;drubon;tiretto;pertozè;foguè;douas;perts;eygolas;paou;zours;opré;lu;méïchin;oné;doou;villazè;in;fojon;NA;chon;dire;odéou;o;dégu;ø;troverchè;béouco;londas;bouéïs;riviéras;dinns;uno;grondo;villo;ountè;déïpinchè;tout;choun;erzint;bout;quaquéï;méïs;vindrè;chas;o d;vieillo;finno;per;étrè;valè
Dordogne;Canton de Brantôme;Biras;0.63853;45.28735;un;homè;n;ovio;NA;què;dou;fich;lou;pu;zauône;NA;dichè;ô;choun;paï;tein;què;chio;moun;méïtrè;è;ayo;dè l;arzin;NA;foou;què;peussi;ona;è;vèjo;doou;poyi;partoza;votrè;bê;et;douna;cho;devi;ovéï;o;moun;coumo;voudras;chez;un;méïsson;chiras;puni;puis;drubon;tiroir;partozè;foguè;doi;pourchiou;éygola;paou;zour;opré;lou;méïsson;onè;doou;villazè;in;fon;fier;chon;dirè;odiou;ô;dègun;ø;troverchè;béoco;sonfrey;bouï;riviéra;din;uno;grondo;villo;ounté;deypinchè;tou;choun;arzin;bou;caouquè;mey;vindrè;chou;ô d;vieillo;finno;per;étrè;valè
Dordogne;Canton de Brantôme;Bourdeilles;0.5871282;45.3217639;un;homè;n;ovio;NA;nomâ;dôu;fî;lou;pû;zoounè;NA;dîchè;o;choun;paï;ten;què;chio;moun;meytrè;è;aïè;dè l;erzen;NA;foôu;què;peussè;onâ;è;vèjè;doôu;poï;pertozâ;vôtrè;bè;è;dounâ;cho;dévè;ovey;ouô;moun;coumo;vôudrâ;ché;un;meyssen;chirâ;puni;NA;drubi;tirèto;pertozè;foguè;douâ;per;eygolâ;paôu;ten;opré;lou;meyssen;onè;doou;vilâzè;en;fojen;fier;chon;dîrè;odïou;ô;dègu;ø;troverchè;bèoucou;londâ;boey;riviérâ;din;uno;grondo;vilo;ontè;deypenchè;tou;choun;erzen;bou;quaouquey;mey;vendrè;châ;ò;vieillo;fenno;pèr;étrè;vâlè
Dordogne;Canton de Brantôme;Brantôme;0.646728929012852;45.3646685345461;un;omé;n;ovio;NA;qué;doû;fî;lou;pû;zôné;NA;disset;o;soun;paï;tén;qué;sio;moun;meïtré;é;ayé;dé l;erzén;NA;fô;qué;peussé;onâ;é;véjé;dô;poyi;pertozâ;vôtré;bé;é;dounâ;ço;dévé;ôvéï;oui;moun;coumo;voudrâ;sei;un;méisén;sirâ;puni;peï;drubén;tiroir;pertozé;fogué;doua;pourciou;eigolâ;paou;zour;opré;lou;méisén;ôné;dô;villagé;én;foson;fier;son;dîré;odiou;o;dégu;ø;troversé;béouco;londâ;bouei;riviérâ;dinns;uno;grondo;villo;énté;deïpensé;tou;soun;erzén;bou;caouqueï;meï;véndré;sâ;ô;vieillo;fenno;per;eitré;vâlé
Dordogne;Canton de Brantôme;Bussac;0.607665854282268;45.2727953330928;un̈;ômè;n;avio;NA;nouma;dou;fî;lu;pû;joouné;NA;dissé;ô;soun;paï;tén;qué;chiaiè;moun;meïtrè;è;ayè;dè l;ergèn;NA;foou;què;pésso;ona;è;vèzé;doou;poyï;pertoza;vôtrè;bè;è;douna;cho;dévè;ovéï;oh;moun;coumo;voudrâ;ché;un̈;méichèn;sira;puni;péi;drubén;tiretto;pértozè;foguè;doua;pourciou;porièra;paou;jours;oprè;lu;méichin;onè;daou;villagè;èn;fasèn;fier;son;dirè;adiou;o;digu;ø;troversè;béouco;londâ;bô;rivièras;dïnz;uno;grondo;villo;aintè;déipensè;tou;soun;ergèn;bou;koukéï;méï;vendrè;soûn;ô;viéillo;fenno;per;éssè;vâlè
Dordogne;Canton de Brantôme;Eyvirat;0.753162968745019;45.3233756396582;un;ome;n;ovio;NA;nouma;dou;fi;lu;pu;zoounè;NA;dichè;o;choun;paï;tem;què;chio;moum;méïtrè;et;ayè;dè l;erzin;NA;foou;què;péssè;ona;è;vézè;doou;poï;pertoza;votrè;bè;è;douna;cho;dévè;ovéï;voui;moum;coumo;voudra;ché;un̈;meyssen;chira;puni;oprè;drubi;tiroir;pertozè;foguè;doua;pourchiou;éïgola;paou;zour;oprè;lu;méyssin;onè;doou;vilazè;in;fojin;fier;chéï;dirè;odiou;o;dégu;ø;troverchè;béoco;londa;bouèy;rivièra;din̈g;uno;gronda;villo;ounté;déïpinché;tou;choun;erzin;bou;caoqué;mèï;vindrè;cha;o d;vieillo;finno;per;étrè;valè
Dordogne;Canton de Brantôme;Lisle-bis;0.555848178032731;45.2876753686096;un;ômê;n;ovio;NA;què;doux;fis;lou;pu;jônnè;NA;dissai;à;soun;paï;tem;què;chaye;moun;meitrè;è;aye;dè l;argin;NA;fô;què;NA;NA;NA;vègè;dô;pôï;pertoza;vôtrè;vè;è;douna;cô;dévè;ôvei;o;moun;coumô;voudras;ché;un;méïssein;siras;puni;NA;ubrin;tirettô;pertôzè;fôyai;doua;pourcious;aigôla;paô;zours;oprès;lou;meissin;ônè;dô;villagè;in;fosin;fièr;son;dirè;adïou;à;dègu;ø;trôversè;béôco;londas;boueïs;rivièras;din;nô;grondô;villô;inte;deipinsê;tou;soun;argin;bou;caoqueïs;mei;vindrê;sa;ô;vieillo;fenhô;pèr;étrê;valê
Dordogne;Canton de Brantôme;Lisle;0.5481384;45.2787444;un;ome;n;ovio;NA;que;dous;fis;lu;pu;NA;NA;disset;o;soun;pai;tem;que;siaye;NA;meitre;e;aye;de l;ergen;NA;fau;que;pêche;ona;e;vése;daux;poïs;pertoja;votre;be;e;douna;ço;deve;ovei;bien;moun;coumo;voudras;ses;un;meichen;siras;puni;NA;drubon;tireto;pertogé;foye;douas;pers;eigolas;pau;jours;oprès;lu;meichen;one;dau;village;en;foson;fier;sei;dire;odissia;o;dégu;ø;troverse;tou plé;londas;boues;riviéras;din;no;grondo;vilo;ont;deipense;tou;son;ergen;NA;quauqueis;meis;vendre;sas;o;vieillo;fenno;per;etre;vale
Dordogne;Canton de Brantôme;Saint-Front-d'Alemps;0.77998;45.32447;un;nomé;n;ovio;NA;nouma;dou;fis;lu;pu;zoouné;NA;dissè;o;soun;paï;teim;què;scio;moun;méitré;è;ayè;dè l;erzin;NA;foou;què;péchè;ona;è;végè;doou;poï;pertogea;votrè;béi;è;douna;ço;dévè;ovéi;oui;moun;coumo;vourras;sès;ün;méichein;siras;puni;oprès;ubrit;tireto;pertogé;fayè;doua;pourceou;pariera;paou;jours;oprès;lu;meichein;oné;doou;villagé;in;fosin;NA;séi;dirè;adéou;o;dégu;ø;troversè;béouco;landas;bouéis;reviviéras;dins;uno;grondo;villo;intè;déipinsè;tou;soun;erzin;bout;quaouquéi;méi;vindrè;sous;o;vieillo;fenno;per;êtrè;valè
Dordogne;Canton de Brantôme;Saint-Julien-de-Bourdeilles;0.5888994;45.35974;un;hommé;n;ovio;NA;què;doux;fis;lu;pü;joauné;NA;dit;o;soun;paï;teimp;qué;siayé;moun;maïtré;et;ayé;dé l;airgein;NA;foou;qué;pécho;onâ;et;véso;dóou;poyis;pertogea;votre;bé;et;douna;chô;dévé;ovéï;ô;moun;coumo;voudras;chaî;un;meichein;siras;puni;puis;ubrôm;tiraitto;pertogeait;foyet;douas;pourtious;eïgolas;pao;jours;oprès;lü;meichein;onet;doou;villaget;ein;fosan;fier;seï;diré;odiou;o;deigu;ø;troverset;biouquot;londas;bouéïs;riviéras;dinz;uno;grondo;villo;ontet;deïpeinchait;NA;soûn;airgeim;bout;quaouqueï;meïs;veindré;châ;o;vieillo;fenno;pair;eitré;valé
Dordogne;Canton de Brantôme;Sencenac-Puy-de-Fourches;0.6636417;45.3070727;hun;homè;n;ovio;NA;què;doux;firs;lu;pu;joénè;NA;dichè;o;choun;paï;tain;què;chio;moun;meytrè;et;ayè;dè l;erzin;NA;foè;què;peyso;onâ;et;vézo;dôu;pays;partozâ;votrè;bè;et;douna;cho;dévè;vey;oui;moun;coumo;voudras;ché;an;mayson;cheras;puni;puis;ubron;tiroir;partozè;foguè;doua;pourchiouns;eygolas;paou;zours;oprès;lu;movè;onè;do;villazè;ein;fojain;fier;chon;dirè;odiou;o;perchouno;ø;trovarchè;béoco;londas;bouey;riviéras;din;uno;grondo;villo;ounte;deypénchè;tout;choun;arzin;bout;caoquey;meys;veindrè;cha;à;vieillo;feinno;per;êtrè;valè
Dordogne;Canton de Brantôme;Valeuil;0.6170398;45.3328734;un;hommè;n;aviat;NA;què;dous;fis;lu;pu;jaonè;NA;dissè;à;son;paaï;teint;que;saye;moun;meytrè;è;aye;de l;ergein;NA;faot;què;peysse;ana;è;vèze;daos;payis;pertagia;votrè;bè;è;douna;cè;dèvè;ayey;voui;moun;coumao;voudras;chè;un;meyssein;siras;puni;aprey;dubrein;tirreta;pertagè;fayè;douas;pourcious;eygalas;NA;zouours;aprey;lu;meyssein;anè;dao;villazè;ein;fazein;fier;sey;dirè;NA;à;degu;ø;traversè;biien;landas;boueys;riviéras;dyns;una;grandao;villao;eintè;deypeinsè;tout;son;ergein;bout;caoqués;meys;veindrè;sous;à;vieilla;feinna;per;étrè;valè
Dordogne;Canton de Hautefort;Badefols-d'Ans;1.1958216;45.2291677;unn;ômé;n;ovio;NA;qué;dou;fir;lou;pu;zéouné;NA;dichè;ô;choun;pâï;tém;qué;sio;moun;meytré;è;ayé;dé l;arzen;NA;sôou;qué;peussi;ona;è;vézé;déou;poïs;partoza;vôtre;bé;è;douna;ço;dévi;ovéy;vô;mon;coumo;voûdra;chè;unn;meïssan;chîras;puni;oprêquo;drûbint;tirêto;partozé;foguè;douâ;pourchîou;porièra;pâou;zour;oprès;lou;meïssan;oné;doôu;villâzè;én;fa;fier;chan;diré;adiôucia;ô;dégunn;ø;troverchè;béouco;londas;bô;rivieïrâ;din;uno;grondo;vîlo;ounté;déïpenchè;tout;choun;arzén;NA;caouqué;méï;vendré;cha;ô d;vieillo;fénno;per;êtré;vâlé
Dordogne;Canton de Hautefort;Cherveix-Cubas;1.1154522;45.2902646;un;hômè;n;oyo;NA;noumâ;doû;fîch;lou;pû;zoounè;NA;dîchè;o;choun;pâï;ten;què;chio;moun;meïtrè;è;ayo;dè l;arzen;NA;foou;què;peusso;anâ;è;vêso;doou;poyî;partosâ;vôtrè;bè;è;dounâ;cho;dêvi;oyeï;vô;moun;coumo;voûdrâ;chê;ün;meïsson;chirâ;puni;oprêco;drubi;tiretto;partosè;foguè;douâ;pârts;porieïrâ;paou;zours;oprê;lou;meïsson;onè;dôou;vilâsè;en;fâ;fier;chon;dîrè;odiou;o;dègün;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;caouqueï;mêï;vendrè;choû;o;vieillo;fenno;per;étrè;vâlè
Dordogne;Canton de Hautefort;Chourgnac;1.0598278;45.2367071;un;homè;n;ovio;NA;mâ;dou;fîs;lou;pû;zoounè;NA;dîssè;ô;soun;paï;tîn;què;sio;moun;meytrè;è;aïo;dè l;arzin;NA;foou;què;pesso;onâ;è;vèzo;doou;poyi;partoza;votrè;bè;è;douna;so;dévè;ovey;bien;moun;coumo;voudras;sè;un;meysson;sîras;puni;NA;drubîn;tiroir;partozè;fogué;doua;pourciou;eygolâ;paou;tin;oprès;lou;meysson;onè;doou;villazè;in;fozin;fier;son;dirè;odiou;ô;dègun;ø;troversè;béouco;londâ;bouey;riviérâ;dint;uno;grondo;villo;ountè;deypinsè;tout;soun;arzin;bout;caouquéy;mey;vindrè;sâ;o;vieillo;finno;per;étrè;valè
Dordogne;Canton de Hautefort;Coubjours;1.2563294;45.2474468;un;hommé;n;aya;NA;que;dous;fils;lou;pu;jaüné;NA;dissè;à;soun;paï;tin;qué;siá;moun;méïtré;è;ayè;de l;argin;NA;saü;que;peucé;anâ;è;vézé;daü;pâÿ;partageâ;votré;bé;è;dounâ;ça;dévi;avéï;ouiéï;moun;coûma;voudras;ses;un;méïchant;siras;puni;après;drubiguè;tiroir;partagè;faguè;doâs;pourcies;éïgalâs;paü;jours;après;lou;méïchant;anè;daü;villagé;in;fant;fier;sans;dire;adi;à;dégun;ø;traversè;béücoa;landas;boéïs;rebirâs;di;una;granda;villa;ounté;déïpeinsè;tout;soun;argin;bout;quaüquéïs;méïs;vindré;sas;à d;vieilla;fénna;per;être;vâle
Dordogne;Canton de Hautefort;Granges-d'Ans;1.1183548;45.2111536;un;homé;n;oyo;NA;nouma;dou;fils;lou;pu;zoou;NA;dicé;au;soun;paï;tain;qué;sio;moun;meytre;et;ayo;dé l;arzain;NA;foou;qué;peûsso;ona;et;vezo;doou;poï;partoza;vôtré;bé;et;douna;ço;dévi;ovey;vo;moun;coumo;voudras;seis;un;meyssan;séras;puni;préco;drubon;tiroir;portozé;fogué;doua;portozé;eygolas;caouquey;zours;oprès;lou;meychain;oné;doou;vilazé;ein;font;fier;son;dire;odiou;ô;dégün;ø;troversé;béouco;londas;bouïs;rivieyras;di;uno;grando;villo;ounté;deypeinsé;tout;soun;arzein;bout;caouquey;meys;veindré;sous;o;vieillo;fenno;per;eytre;vâlé
Dordogne;Canton de Hautefort;Hautefort-bis;1.14692067737886;45.2672124818368;un;hômé;n;ayo;NA;noumas;dous;fîs;lou;pus;jauné;NA;dissé;a;soun;paï;tems;qué;sio;moun;maïtré;é;ayé;dé l;argen;NA;faü;qué;poueyssé;nas;et;vêzé;daü;païs;pertageas;vôtré;bé;é;baillas;cé;NA;NA;ô;moun;coumo;voudras;sez;un;meychant;siras;puni;peyprès;drubant;tiretto;pertagé;fagué;douas;parts;pariéras;gaïré;jours;après;lou;meychant;ané;daü;vilagé;en;fasant;fier;sans;diré;adiü;a;dégun;ø;traverset;beücop;landas;boueys;ayguas;dint;uno;bêlo;villo;ounté;deypenset;tout;soun;argen;bout;quauqueys;meïs;vendré;sous;a d;vieillo;fenno;per;êtré;vâlé
